Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type,Revenue,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Has_Promotion,Profit_Margin,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2025-08-01,P0008,Electronics,Smartphones,S020,1046.22,806.28,5,0.0,No Promotion,5231.1,1199.7000000000003,2025,8,1,4,31,0,239.94000000000005,8.0,3.0,10.0,6.571428571428571,5.933333333333334
2025-08-02,P0008,Electronics,Smartphones,S020,1063.66,901.88,4,0.0,No Promotion,4254.64,647.1200000000003,2025,8,2,5,31,0,161.7800000000001,5.0,11.0,6.0,6.857142857142857,5.766666666666667
2025-08-03,P0008,Electronics,Smartphones,S020,1045.04,784.25,4,0.0,No Promotion,4180.16,1043.1599999999999,2025,8,3,6,31,0,260.78999999999996,4.0,2.0,3.0,5.857142857142857,5.7
2025-08-04,P0008,Electronics,Smartphones,S020,1011.08,601.36,3,0.0,No Promotion,3033.2400000000002,1229.16,2025,8,4,0,32,0,409.72,4.0,3.0,5.0,6.142857142857143,5.733333333333333
2025-08-05,P0008,Electronics,Smartphones,S020,1024.69,491.17,7,0.0,No Promotion,7172.83,3734.64,2025,8,5,1,32,0,533.52,3.0,13.0,3.0,6.142857142857143,5.666666666666667
2025-08-06,P0008,Electronics,Smartphones,S020,1022.69,660.42,7,0.0,No Promotion,7158.83,2535.890000000001,2025,8,6,2,32,0,362.2700000000001,7.0,6.0,8.0,5.285714285714286,5.8
2025-08-07,P0008,Electronics,Smartphones,S020,1021.09,518.65,5,0.0,No Promotion,5105.45,2512.2000000000003,2025,8,7,3,32,0,502.44000000000005,7.0,8.0,9.0,5.428571428571429,5.766666666666667
2025-08-08,P0008,Electronics,Smartphones,S020,1033.69,548.18,1,0.0,No Promotion,1033.69,485.5100000000001,2025,8,8,4,32,0,485.5100000000001,5.0,5.0,4.0,5.0,5.633333333333334
2025-08-09,P0008,Electronics,Smartphones,S020,1048.49,886.85,6,0.0,No Promotion,6290.9400000000005,969.8399999999999,2025,8,9,5,32,0,161.64,1.0,4.0,6.0,4.428571428571429,5.533333333333333
2025-08-10,P0008,Electronics,Smartphones,S020,1049.8,540.68,7,0.0,No Promotion,7348.599999999999,3563.84,2025,8,10,6,32,0,509.12,6.0,4.0,5.0,4.714285714285714,5.533333333333333
2025-08-11,P0008,Electronics,Smartphones,S020,1024.55,793.45,9,0.0,No Promotion,9220.949999999999,2079.899999999999,2025,8,11,0,33,0,231.0999999999999,7.0,3.0,8.0,5.142857142857143,5.6
2025-08-12,P0008,Electronics,Smartphones,S020,1034.49,641.81,5,0.0,No Promotion,5172.45,1963.4000000000003,2025,8,12,1,33,0,392.68000000000006,9.0,7.0,10.0,6.0,5.633333333333334
2025-08-13,P0008,Electronics,Smartphones,S020,1035.14,860.97,8,0.0,No Promotion,8281.12,1393.3600000000006,2025,8,13,2,33,0,174.17000000000007,5.0,7.0,1.0,5.714285714285714,5.466666666666667
2025-08-14,P0008,Electronics,Smartphones,S020,1069.66,607.08,7,0.0,No Promotion,7487.620000000001,3238.0600000000004,2025,8,14,3,33,0,462.58000000000004,8.0,5.0,2.0,5.857142857142857,5.7
2025-08-15,P0008,Electronics,Smartphones,S020,1046.5,751.16,6,0.0,No Promotion,6279.0,1772.0400000000002,2025,8,15,4,33,0,295.34000000000003,7.0,1.0,6.0,6.142857142857143,5.866666666666666
2025-08-16,P0008,Electronics,Smartphones,S020,1082.37,767.29,3,0.0,No Promotion,3247.1099999999997,945.2399999999998,2025,8,16,5,33,0,315.0799999999999,6.0,6.0,6.0,6.857142857142857,5.866666666666666
2025-08-17,P0008,Electronics,Smartphones,S020,999.53,684.09,7,0.0,No Promotion,6996.71,2208.0799999999995,2025,8,17,6,33,0,315.43999999999994,3.0,7.0,6.0,6.428571428571429,5.766666666666667
2025-08-18,P0008,Electronics,Smartphones,S020,1030.46,756.39,11,0.0,No Promotion,11335.060000000001,3014.7700000000004,2025,8,18,0,34,0,274.07000000000005,7.0,9.0,6.0,6.428571428571429,5.8
2025-08-19,P0008,Electronics,Smartphones,S020,1044.73,813.38,6,0.0,No Promotion,6268.38,1388.1000000000001,2025,8,19,1,34,0,231.35000000000002,11.0,5.0,7.0,6.714285714285714,5.966666666666667
2025-08-20,P0008,Electronics,Smartphones,S020,1037.23,677.6,5,0.0,No Promotion,5186.15,1798.15,2025,8,20,2,34,0,359.63,6.0,8.0,5.0,6.857142857142857,5.933333333333334
2025-08-21,P0008,Electronics,Smartphones,S020,1006.0,780.82,8,0.0,No Promotion,8048.0,1801.4399999999996,2025,8,21,3,34,0,225.17999999999995,5.0,7.0,4.0,6.428571428571429,5.933333333333334
2025-08-22,P0008,Electronics,Smartphones,S020,1068.46,579.74,6,0.0,No Promotion,6410.76,2932.32,2025,8,22,4,34,0,488.72,8.0,6.0,7.0,6.571428571428571,6.066666666666666
2025-08-23,P0008,Electronics,Smartphones,S020,1011.9,600.91,12,0.0,No Promotion,12142.8,4931.88,2025,8,23,5,34,0,410.99,6.0,3.0,5.0,6.571428571428571,6.033333333333333
2025-08-24,P0008,Electronics,Smartphones,S020,1040.47,852.44,8,0.0,No Promotion,8323.76,1504.2399999999998,2025,8,24,6,34,0,188.02999999999997,12.0,7.0,3.0,7.857142857142857,6.266666666666667
2025-08-25,P0008,Electronics,Smartphones,S020,1055.59,829.55,9,0.0,No Promotion,9500.31,2034.3599999999997,2025,8,25,0,35,0,226.03999999999996,8.0,11.0,11.0,8.0,6.433333333333334
2025-08-26,P0008,Electronics,Smartphones,S020,1020.58,786.03,12,0.0,No Promotion,12246.960000000001,2814.600000000001,2025,8,26,1,35,0,234.55000000000007,9.0,6.0,2.0,7.714285714285714,6.366666666666666
2025-08-27,P0008,Electronics,Smartphones,S020,1040.61,674.98,6,0.0,No Promotion,6243.66,2193.7799999999993,2025,8,27,2,35,0,365.6299999999999,12.0,5.0,3.0,8.571428571428571,6.7
2025-08-28,P0008,Electronics,Smartphones,S020,1039.34,730.84,2,0.0,No Promotion,2078.68,616.9999999999998,2025,8,28,3,35,0,308.4999999999999,6.0,8.0,13.0,8.714285714285714,6.8
2025-08-29,P0008,Electronics,Smartphones,S020,1059.45,823.41,6,0.0,No Promotion,6356.700000000001,1416.2400000000005,2025,8,29,4,35,0,236.04000000000008,2.0,6.0,6.0,7.857142857142857,6.433333333333334
2025-08-30,P0008,Electronics,Smartphones,S020,1023.3,516.31,7,0.0,No Promotion,7163.099999999999,3548.9300000000003,2025,8,30,5,35,0,506.99,6.0,12.0,8.0,7.857142857142857,6.433333333333334
2025-08-31,P0008,Electronics,Smartphones,S020,1052.73,636.85,5,0.0,No Promotion,5263.65,2079.4,2025,8,31,6,35,0,415.88,7.0,8.0,5.0,7.142857142857143,6.4
2025-09-01,P0008,Electronics,Smartphones,S020,1021.52,524.75,9,0.0,No Promotion,9193.68,4470.93,2025,9,1,0,36,0,496.77,5.0,9.0,4.0,6.714285714285714,6.4
2025-09-02,P0008,Electronics,Smartphones,S020,995.89,557.51,6,0.0,No Promotion,5975.34,2630.2799999999997,2025,9,2,1,36,0,438.38,9.0,12.0,4.0,6.714285714285714,6.566666666666666
2025-09-03,P0008,Electronics,Smartphones,S020,1052.34,673.87,10,0.0,No Promotion,10523.4,3784.699999999999,2025,9,3,2,36,0,378.4699999999999,6.0,6.0,3.0,5.857142857142857,6.633333333333334
2025-09-04,P0008,Electronics,Smartphones,S020,1074.93,622.59,3,0.0,No Promotion,3224.79,1357.02,2025,9,4,3,36,0,452.34000000000003,10.0,2.0,7.0,6.428571428571429,6.866666666666666
2025-09-05,P0008,Electronics,Smartphones,S020,1006.85,613.05,7,0.0,No Promotion,7047.95,2756.6000000000004,2025,9,5,4,36,0,393.80000000000007,3.0,6.0,7.0,6.571428571428571,6.733333333333333
2025-09-06,P0008,Electronics,Smartphones,S020,1037.07,715.57,1,0.0,No Promotion,1037.07,321.4999999999999,2025,9,6,5,36,0,321.4999999999999,7.0,7.0,5.0,6.714285714285714,6.733333333333333
2025-09-07,P0008,Electronics,Smartphones,S020,998.03,562.26,3,0.0,No Promotion,2994.09,1307.31,2025,9,7,6,36,0,435.77,1.0,5.0,1.0,5.857142857142857,6.6
2025-09-08,P0008,Electronics,Smartphones,S020,1054.85,600.96,13,0.0,No Promotion,13713.05,5900.569999999998,2025,9,8,0,37,0,453.8899999999999,3.0,9.0,6.0,5.571428571428571,6.666666666666667
2025-09-09,P0008,Electronics,Smartphones,S020,1034.82,580.13,6,0.0,No Promotion,6208.92,2728.1399999999994,2025,9,9,1,37,0,454.68999999999994,13.0,6.0,7.0,6.142857142857143,6.9
2025-09-10,P0008,Electronics,Smartphones,S020,1023.94,481.77,2,0.0,No Promotion,2047.88,1084.3400000000001,2025,9,10,2,37,0,542.1700000000001,6.0,10.0,9.0,6.142857142857143,6.866666666666666
2025-09-11,P0008,Electronics,Smartphones,S020,1048.54,759.25,6,0.0,No Promotion,6291.24,1735.7399999999998,2025,9,11,3,37,0,289.28999999999996,2.0,3.0,5.0,5.0,6.633333333333334
2025-09-12,P0008,Electronics,Smartphones,S020,1005.67,612.12,6,0.0,No Promotion,6034.0199999999995,2361.2999999999997,2025,9,12,4,37,0,393.54999999999995,6.0,7.0,8.0,5.428571428571429,6.666666666666667
2025-09-13,P0008,Electronics,Smartphones,S020,1066.04,694.2,9,0.0,No Promotion,9594.36,3346.5599999999995,2025,9,13,5,37,0,371.8399999999999,6.0,1.0,7.0,5.285714285714286,6.6
2025-09-14,P0008,Electronics,Smartphones,S020,1030.34,740.64,12,0.0,No Promotion,12364.079999999998,3476.399999999999,2025,9,14,6,37,0,289.69999999999993,9.0,3.0,6.0,6.428571428571429,6.666666666666667
2025-09-15,P0008,Electronics,Smartphones,S020,1033.96,803.67,7,0.0,No Promotion,7237.72,1612.0300000000007,2025,9,15,0,38,0,230.29000000000008,12.0,13.0,3.0,7.714285714285714,6.866666666666666
2025-09-16,P0008,Electronics,Smartphones,S020,1025.51,868.07,6,0.0,No Promotion,6153.0599999999995,944.6399999999996,2025,9,16,1,38,0,157.43999999999994,7.0,6.0,7.0,6.857142857142857,7.0
2025-09-17,P0008,Electronics,Smartphones,S020,1027.95,568.59,6,0.0,No Promotion,6167.700000000001,2756.16,2025,9,17,2,38,0,459.36,6.0,2.0,11.0,6.857142857142857,6.966666666666667
2025-09-18,P0008,Electronics,Smartphones,S020,1074.52,822.93,13,0.0,No Promotion,13968.76,3270.6700000000005,2025,9,18,3,38,0,251.59000000000003,6.0,6.0,6.0,7.428571428571429,6.8
2025-09-19,P0008,Electronics,Smartphones,S020,1042.19,553.76,3,0.0,No Promotion,3126.57,1465.2900000000002,2025,9,19,4,38,0,488.43000000000006,13.0,6.0,5.0,8.428571428571429,7.033333333333333
2025-09-20,P0008,Electronics,Smartphones,S020,1010.8,629.34,11,0.0,No Promotion,11118.8,4196.0599999999995,2025,9,20,5,38,0,381.4599999999999,3.0,9.0,8.0,8.0,6.966666666666667
2025-09-21,P0008,Electronics,Smartphones,S020,1047.32,552.19,6,0.0,No Promotion,6283.92,2970.7799999999993,2025,9,21,6,38,0,495.1299999999999,11.0,12.0,6.0,8.285714285714286,7.066666666666666
2025-09-22,P0008,Electronics,Smartphones,S020,1039.3,705.93,6,0.0,No Promotion,6235.799999999999,2000.22,2025,9,22,0,39,0,333.37,6.0,7.0,12.0,7.428571428571429,7.066666666666666
2025-09-23,P0008,Electronics,Smartphones,S020,1089.68,508.87,2,0.0,No Promotion,2179.36,1161.6200000000001,2025,9,23,1,39,0,580.8100000000001,6.0,6.0,8.0,7.285714285714286,6.866666666666666
2025-09-24,P0008,Electronics,Smartphones,S020,1007.51,671.36,10,0.0,No Promotion,10075.1,3361.5,2025,9,24,2,39,0,336.15,2.0,6.0,9.0,6.714285714285714,6.666666666666667
2025-09-25,P0008,Electronics,Smartphones,S020,1041.14,619.77,10,0.0,No Promotion,10411.400000000001,4213.700000000001,2025,9,25,3,39,0,421.3700000000001,10.0,13.0,12.0,7.285714285714286,6.7
2025-09-26,P0008,Electronics,Smartphones,S020,1077.37,887.25,3,0.0,No Promotion,3232.1099999999997,570.3599999999997,2025,9,26,4,39,0,190.1199999999999,10.0,3.0,6.0,6.857142857142857,6.633333333333334
2025-09-27,P0008,Electronics,Smartphones,S020,1056.86,536.21,4,0.0,No Promotion,4227.44,2082.5999999999995,2025,9,27,5,39,0,520.6499999999999,3.0,11.0,2.0,6.857142857142857,6.533333333333333
2025-09-28,P0008,Electronics,Smartphones,S020,1061.37,632.23,5,0.0,No Promotion,5306.849999999999,2145.6999999999994,2025,9,28,6,39,0,429.1399999999999,4.0,6.0,6.0,5.857142857142857,6.6
2025-09-29,P0008,Electronics,Smartphones,S020,1014.34,764.19,10,0.0,No Promotion,10143.4,2501.5,2025,9,29,0,40,0,250.14999999999998,5.0,6.0,7.0,5.714285714285714,6.566666666666666
2025-09-30,P0008,Electronics,Smartphones,S020,1069.72,878.78,4,0.0,No Promotion,4278.88,763.7600000000002,2025,9,30,1,40,0,190.94000000000005,10.0,2.0,5.0,6.285714285714286,6.666666666666667
2025-10-01,P0008,Electronics,Smartphones,S020,1056.13,750.39,9,0.0,No Promotion,9505.170000000002,2751.660000000001,2025,10,1,2,40,0,305.7400000000001,4.0,10.0,9.0,6.571428571428571,6.633333333333334
2025-10-02,P0008,Electronics,Smartphones,S020,1023.95,585.68,3,0.0,No Promotion,3071.8500000000004,1314.8100000000004,2025,10,2,3,40,0,438.2700000000001,9.0,10.0,6.0,6.428571428571429,6.633333333333334
2025-10-03,P0008,Electronics,Smartphones,S020,1053.78,752.74,4,0.0,No Promotion,4215.12,1204.1599999999999,2025,10,3,4,40,0,301.03999999999996,3.0,3.0,10.0,5.428571428571429,6.533333333333333
2025-10-04,P0008,Electronics,Smartphones,S020,1022.7,509.69,5,0.0,No Promotion,5113.5,2565.05,2025,10,4,5,40,0,513.01,4.0,4.0,3.0,5.571428571428571,6.333333333333333
2025-10-05,P0008,Electronics,Smartphones,S020,1044.75,755.32,7,0.0,No Promotion,7313.25,2026.0099999999998,2025,10,5,6,40,0,289.42999999999995,5.0,5.0,7.0,5.714285714285714,6.4
2025-10-06,P0008,Electronics,Smartphones,S020,1027.2,749.02,5,0.0,No Promotion,5136.0,1390.9000000000003,2025,10,6,0,41,0,278.18000000000006,7.0,10.0,1.0,6.0,6.4
2025-10-07,P0008,Electronics,Smartphones,S020,1035.25,473.14,7,0.0,No Promotion,7246.75,3934.77,2025,10,7,1,41,0,562.11,5.0,4.0,3.0,5.285714285714286,6.533333333333333
2025-10-08,P0008,Electronics,Smartphones,S020,1067.76,521.9,5,0.0,No Promotion,5338.8,2729.3,2025,10,8,2,41,0,545.86,7.0,9.0,13.0,5.714285714285714,6.666666666666667
2025-10-09,P0008,Electronics,Smartphones,S020,1012.9,557.09,6,0.0,No Promotion,6077.4,2734.8599999999997,2025,10,9,3,41,0,455.80999999999995,5.0,3.0,6.0,5.142857142857143,6.4
2025-10-10,P0008,Electronics,Smartphones,S020,1066.8,630.23,6,0.0,No Promotion,6400.799999999999,2619.4199999999996,2025,10,10,4,41,0,436.56999999999994,6.0,4.0,2.0,5.571428571428571,6.4
2025-10-11,P0008,Electronics,Smartphones,S020,1062.2,511.84,8,0.0,No Promotion,8497.6,4402.880000000001,2025,10,11,5,41,0,550.3600000000001,6.0,5.0,6.0,5.857142857142857,6.533333333333333
2025-10-12,P0008,Electronics,Smartphones,S020,1005.89,830.84,8,0.0,No Promotion,8047.12,1400.3999999999996,2025,10,12,6,41,0,175.04999999999995,8.0,7.0,6.0,6.285714285714286,6.6
2025-10-13,P0008,Electronics,Smartphones,S020,1077.33,840.23,5,0.0,No Promotion,5386.65,1185.4999999999995,2025,10,13,0,42,0,237.0999999999999,8.0,5.0,9.0,6.428571428571429,6.666666666666667
2025-10-14,P0008,Electronics,Smartphones,S020,1054.81,868.99,6,0.0,No Promotion,6328.86,1114.9199999999996,2025,10,14,1,42,0,185.81999999999994,5.0,7.0,12.0,6.428571428571429,6.533333333333333
2025-10-15,P0008,Electronics,Smartphones,S020,1042.57,643.17,8,0.0,No Promotion,8340.56,3195.2,2025,10,15,2,42,0,399.4,6.0,5.0,7.0,6.285714285714286,6.333333333333333
2025-10-16,P0008,Electronics,Smartphones,S020,1046.83,779.63,1,0.0,No Promotion,1046.83,267.19999999999993,2025,10,16,3,42,0,267.19999999999993,8.0,6.0,6.0,6.714285714285714,6.366666666666666
2025-10-17,P0008,Electronics,Smartphones,S020,1040.97,539.8,5,0.0,No Promotion,5204.85,2505.8500000000004,2025,10,17,4,42,0,501.1700000000001,1.0,6.0,6.0,6.0,6.2
2025-10-18,P0008,Electronics,Smartphones,S020,1047.33,880.25,4,0.0,No Promotion,4189.32,668.3199999999997,2025,10,18,5,42,0,167.07999999999993,5.0,8.0,13.0,5.857142857142857,6.166666666666667
2025-10-19,P0008,Electronics,Smartphones,S020,1026.46,866.49,7,0.0,No Promotion,7185.22,1119.7900000000002,2025,10,19,6,42,0,159.97000000000003,4.0,8.0,3.0,5.285714285714286,5.866666666666666
2025-10-20,P0008,Electronics,Smartphones,S020,1013.67,649.3,9,0.0,No Promotion,9123.029999999999,3279.33,2025,10,20,0,43,0,364.37,7.0,5.0,11.0,5.142857142857143,6.0
2025-10-21,P0008,Electronics,Smartphones,S020,1042.08,488.22,3,0.0,No Promotion,3126.24,1661.5799999999997,2025,10,21,1,43,0,553.8599999999999,9.0,6.0,6.0,5.714285714285714,5.933333333333334
2025-10-22,P0008,Electronics,Smartphones,S020,1050.96,754.91,8,0.0,No Promotion,8407.68,2368.4000000000005,2025,10,22,2,43,0,296.05000000000007,3.0,8.0,6.0,5.285714285714286,5.833333333333333
2025-10-23,P0008,Electronics,Smartphones,S020,1051.93,861.31,5,0.0,No Promotion,5259.650000000001,953.1000000000006,2025,10,23,3,43,0,190.62000000000012,8.0,1.0,2.0,5.285714285714286,5.9
2025-10-24,P0008,Electronics,Smartphones,S020,1024.28,815.25,4,0.0,No Promotion,4097.12,836.1199999999999,2025,10,24,4,43,0,209.02999999999997,5.0,5.0,10.0,5.857142857142857,6.0
2025-10-25,P0008,Electronics,Smartphones,S020,1028.09,540.61,8,0.0,No Promotion,8224.72,3899.8399999999992,2025,10,25,5,43,0,487.4799999999999,4.0,4.0,10.0,5.714285714285714,5.8
2025-10-26,P0008,Electronics,Smartphones,S020,1019.41,705.83,6,0.0,No Promotion,6116.46,1881.4799999999996,2025,10,26,6,43,0,313.5799999999999,8.0,7.0,3.0,6.285714285714286,5.733333333333333
2025-10-27,P0008,Electronics,Smartphones,S020,1047.74,646.96,4,0.0,No Promotion,4190.96,1603.12,2025,10,27,0,44,0,400.78,6.0,9.0,4.0,6.142857142857143,5.833333333333333
2025-10-28,P0008,Electronics,Smartphones,S020,1016.61,839.41,9,0.0,No Promotion,9149.49,1594.8000000000004,2025,10,28,1,44,0,177.20000000000005,4.0,3.0,5.0,5.428571428571429,5.833333333333333
2025-10-29,P0008,Electronics,Smartphones,S020,1042.95,785.48,6,0.0,No Promotion,6257.700000000001,1544.8200000000002,2025,10,29,2,44,0,257.47,9.0,8.0,10.0,6.285714285714286,5.966666666666667
2025-10-30,P0008,Electronics,Smartphones,S020,1031.43,746.39,7,0.0,No Promotion,7220.01,1995.2800000000007,2025,10,30,3,44,0,285.0400000000001,6.0,5.0,4.0,6.0,5.833333333333333
2025-10-31,P0008,Electronics,Smartphones,S020,1034.65,595.1,7,0.0,No Promotion,7242.550000000001,3076.8500000000004,2025,10,31,4,44,0,439.55000000000007,7.0,4.0,9.0,6.285714285714286,5.933333333333334
2025-11-01,P0008,Electronics,Smartphones,S020,1023.91,548.43,10,0.0,No Promotion,10239.1,4754.8,2025,11,1,5,44,0,475.48,7.0,8.0,3.0,6.714285714285714,5.866666666666666
2025-11-02,P0008,Electronics,Smartphones,S020,1047.2,749.43,13,0.0,No Promotion,13613.6,3871.010000000001,2025,11,2,6,44,0,297.7700000000001,10.0,6.0,4.0,7.0,6.1
2025-11-03,P0008,Electronics,Smartphones,S020,1028.34,506.81,16,0.0,No Promotion,16453.44,8344.48,2025,11,3,0,45,0,521.53,13.0,4.0,5.0,8.0,6.4
2025-11-04,P0008,Electronics,Smartphones,S020,1069.88,909.22,14,0.0,No Promotion,14978.320000000002,2249.240000000001,2025,11,4,1,45,0,160.66000000000008,16.0,9.0,7.0,9.714285714285714,6.766666666666667
2025-11-05,P0008,Electronics,Smartphones,S020,1055.22,831.07,12,0.0,No Promotion,12662.64,2689.7999999999997,2025,11,5,2,45,0,224.14999999999998,14.0,6.0,5.0,10.428571428571429,7.0
2025-11-06,P0008,Electronics,Smartphones,S020,1079.0,602.86,11,0.0,No Promotion,11869.0,5237.54,2025,11,6,3,45,0,476.14,12.0,7.0,7.0,11.285714285714286,7.233333333333333
2025-11-07,P0008,Electronics,Smartphones,S020,1039.54,707.01,13,36.9,PercentOff,13514.02,4322.889999999999,2025,11,7,4,45,1,332.53,11.0,7.0,5.0,11.857142857142858,7.366666666666666
2025-11-08,P0008,Electronics,Smartphones,S020,1062.65,664.64,5,0.0,No Promotion,5313.25,1990.0500000000006,2025,11,8,5,45,0,398.0100000000001,13.0,10.0,6.0,12.714285714285714,7.633333333333334
2025-11-09,P0008,Electronics,Smartphones,S020,1059.2,897.66,13,0.0,No Promotion,13769.6,2100.020000000001,2025,11,9,6,45,0,161.54000000000008,5.0,13.0,6.0,12.0,7.6
2025-11-10,P0008,Electronics,Smartphones,S020,1029.91,797.54,16,0.0,No Promotion,16478.56,3717.920000000002,2025,11,10,0,46,0,232.37000000000012,13.0,16.0,8.0,12.0,7.833333333333333
2025-11-11,P0008,Electronics,Smartphones,S020,1016.62,859.27,14,0.0,No Promotion,14232.68,2202.9000000000005,2025,11,11,1,46,0,157.35000000000002,16.0,14.0,8.0,12.0,8.1
2025-11-12,P0008,Electronics,Smartphones,S020,1030.79,842.18,14,0.0,No Promotion,14431.06,2640.54,2025,11,12,2,46,0,188.61,14.0,12.0,5.0,12.0,8.3
2025-11-13,P0008,Electronics,Smartphones,S020,1062.53,603.54,14,17.0,BuyXGetY,14875.42,6425.860000000001,2025,11,13,3,46,1,458.99,14.0,11.0,6.0,12.285714285714286,8.6
2025-11-14,P0008,Electronics,Smartphones,S020,1045.81,606.02,11,0.0,No Promotion,11503.91,4837.69,2025,11,14,4,46,0,439.78999999999996,14.0,13.0,8.0,12.714285714285714,8.866666666666667
2025-11-15,P0008,Electronics,Smartphones,S020,1075.85,839.92,7,0.0,No Promotion,7530.949999999999,1651.5099999999998,2025,11,15,5,46,0,235.92999999999995,11.0,5.0,1.0,12.428571428571429,8.966666666666667
2025-11-16,P0008,Electronics,Smartphones,S020,1080.71,647.11,12,0.0,No Promotion,12968.52,5203.200000000001,2025,11,16,6,46,0,433.6,7.0,13.0,5.0,12.714285714285714,9.166666666666666
2025-11-17,P0008,Electronics,Smartphones,S020,1054.65,763.07,14,0.0,No Promotion,14765.100000000002,4082.120000000001,2025,11,17,0,47,0,291.58000000000004,12.0,16.0,4.0,12.571428571428571,9.4
2025-11-18,P0008,Electronics,Smartphones,S020,1043.8,880.51,14,0.0,No Promotion,14613.199999999999,2286.0599999999995,2025,11,18,1,47,0,163.28999999999996,14.0,14.0,7.0,12.285714285714286,9.733333333333333
2025-11-19,P0008,Electronics,Smartphones,S020,1072.05,809.72,9,0.0,No Promotion,9648.449999999999,2360.9699999999993,2025,11,19,2,47,0,262.3299999999999,14.0,14.0,9.0,12.285714285714286,9.966666666666667
2025-11-20,P0008,Electronics,Smartphones,S020,1001.65,805.39,12,0.0,No Promotion,12019.8,2355.12,2025,11,20,3,47,0,196.26,9.0,14.0,3.0,11.571428571428571,9.966666666666667
2025-11-21,P0008,Electronics,Smartphones,S020,1068.32,758.75,13,0.0,No Promotion,13888.16,4024.409999999999,2025,11,21,4,47,0,309.56999999999994,12.0,11.0,8.0,11.285714285714286,10.266666666666667
2025-11-22,P0008,Electronics,Smartphones,S020,1041.58,577.23,8,0.0,No Promotion,8332.64,3714.7999999999993,2025,11,22,5,47,0,464.3499999999999,13.0,7.0,5.0,11.571428571428571,10.433333333333334
2025-11-23,P0008,Electronics,Smartphones,S020,1039.43,747.85,9,0.0,No Promotion,9354.87,2624.2200000000003,2025,11,23,6,47,0,291.58000000000004,8.0,12.0,4.0,11.714285714285714,10.533333333333333
2025-11-24,P0008,Electronics,Smartphones,S020,1029.31,539.69,6,0.0,No Promotion,6175.86,2937.7199999999993,2025,11,24,0,48,0,489.6199999999999,9.0,14.0,8.0,11.285714285714286,10.7
2025-11-25,P0008,Electronics,Smartphones,S020,1042.41,577.31,8,0.0,No Promotion,8339.28,3720.800000000001,2025,11,25,1,48,0,465.10000000000014,6.0,14.0,6.0,10.142857142857142,10.633333333333333
2025-11-26,P0008,Electronics,Smartphones,S020,1098.82,502.69,7,0.0,No Promotion,7691.74,4172.909999999999,2025,11,26,2,48,0,596.1299999999999,8.0,9.0,4.0,9.285714285714286,10.7
